Line #,Key,en Version,ka Translation
571,ka.settings.index.submit,Save Settings,პარამეტრების შენახვა
572,ka.settings.invitations.title,Collaboration Invitations,თანაავტორების მოწვევა
573,ka.settings.invitations.no_invitations,At this time you have no invitations waiting for you.,ამ დროისთვის თქვენ არ გაქვთ ახალი მოწვევა თანაავტორობაზე.
574,ka.settings.invitations.accept_link,Accept,დათანხმება
575,ka.settings.invitations.decline_link,Decline,უარის თქმა
576,ka.settings.invitations.header_date,Date Sent,გაგზავნის თარიღი
577,ka.settings.invitations.header_story,Story Title,ამბის სათური
578,ka.settings.invitations.header_role,Role,Role
579,ka.settings.invitations.header_from,Sent By,გამომგზავნი
580,ka.settings.notifications.title,Notifications,შეტყობინებები
581,ka.settings.notifications.all_sub_title,All Notifications,ყველა შეტყობინება
582,ka.settings.notifications.all_label,Do you want to recieve any notifications from Chai Khana?,გსურთ მიიღოთ შეტყობინებები “Chai Khanaსგან”?
583,ka.settings.notifications.all_no,"No, do not send me any notifications.","არა, არ გამომიგზავნოთ შეტყობინებები."
584,ka.settings.notifications.all_yes,"Yes, I want notifications sent to me.","დიახ, მსურს შეტყობინებების მიღება."
585,ka.settings.notifications.story_comment_sub_title,New Story Comment Notifications,შეტყობინებები ამბის კომენტარებზე
586,ka.settings.notifications.story_comment_label,Do you want to recieve notifications when a comment is made to one of your stories?,"გსურთ მიიღოთ შეტყობინებები, როდესაც თქვენს ამბავზე დააკომენტარებენ?"
587,ka.settings.notifications.story_comment_no,"No, do not send me any notifications.","არა, არ გამომიგზავნოთ შეტყობინებები."
588,ka.settings.notifications.story_comment_yes,"Yes, I want notifications sent to me.","დიახ, მსურს შეტყობინებების მიღება."
589,ka.settings.notifications.new_stories_sub_title,New Story Notifications,ახალი ამბების შესახებ შეტყობინებები
590,ka.settings.notifications.new_stories_all,Notify me when any story is added.,"შემატყობინეთ, როდესაც დაემატება ახალი ამბავი."
591,ka.settings.notifications.new_stories_none,I do not want to receive notifications when a new story is added.,არ მსურს მივიღო შეტყობინებები ახალი ამბების დამატების შესახებ.
592,ka.settings.notifications.new_stories_by_category,Notify me when a story is added to:,"შემატყობინეთ, როდესაც ახალი ამბავი დაემატება შემდეგ კატეგორიას:"
593,ka.settings.notifications.language_sub_title,Notification Language,შეტყობინების ენა
594,ka.settings.notifications.language_label,In what language do you want to receive the notifications?,რა ენაზე გსურთ შეტყობინებების მიღება?
595,ka.settings.notifications.following_sub_title,Chai Khana Users You Are Following,"მომხმარებლები, რომელთაც თქვენ თვალყურს ადევნებთ"
596,ka.settings.notifications.following_label,"You will receive notifications whenever a user you are following publishes a story. To not receive notifications from a user, unfollow them by clicking on their image.","თქვენ მიიღებთ შეტყობინებას, როდესაც მომხმარებელი, რომელსაც თვალყურს ადევნებთ, დაამატებს ახალ ისტორიას. ამ შეტყობინებების მიღება თუ არ გსურთ, გააუქმეთ თვალყურის დევნება მათ სურათზე დაჭერით."
597,ka.settings.notifications.following_not,"At this time, you are not following any users.",ამ დროისთვის თქვენ არცერთ მომხმარებელს არ ადევნებთ თვალყურს.
598,ka.settings.notifications.following_title1,Click to unfollow '%{nickname}','%{nickname}' თვალყურის დევნების გასაუქმებლად დააჭირეთ ღილაკს
599,ka.settings.notifications.following_title2,Click to follow '%{nickname}','%{nickname}' თვალყურის სადევნებლად დააჭირეთ ღილაკს
600,ka.settings.notifications.submit,Save Settings,პარამეტრების შენახვა
601,ka.imageuploader.missing,An error occurred while processing your image. Please try again.,"გამოსახულების დამუშავებისას დაფიქსირდა შეცდომა. გთხოვთ, სცადოთ ახლიდან."
602,ka.imageuploader.invalid_type,Invalid file type. Only .jpg or .png is allowed.,არასწორი ფაილის ტიპი. დასაშვებია jpg და png ფორმატი
603,ka.imageuploader.size_limit,Image file size is limited to 4MB,მაქსიმალური ზომა 4MB
604,ka.devise.mailer.reset_password_instructions.title,Hello %{nickname}!,"მოგესალმებით, %{nickname}!"
605,ka.devise.mailer.reset_password_instructions.p1,"Someone has requested a link to change your password on Chai Khana, and you can do this through the link below.","მივიღეთ მოთხოვნა %{app_name} თქვენი პაროლის შეცვლის შესახებ. პაროლის შესაცვლელად, მიჰყევით შემდეგ ბმულს."
606,ka.devise.mailer.reset_password_instructions.link_title,Change my password,პაროლის შეცვლა
607,ka.devise.mailer.reset_password_instructions.p2,"If you didn't request this, please ignore this email.","თუ თქვენ არ მოგითხოვიათ პაროლის შეცვლა, გთხოვთ, არ მიაქციოთ ყურადღება ამ შეტყობინებას."
608,ka.devise.mailer.reset_password_instructions.p3,Your password won't change until you access the link above and create a new one.,"თქვენი პაროლი იგივე დარჩება, სანამ არ გადახვალთ ზემოთ მითითებულ ბმულზე და შექმნით ახალ პაროლს."
